"Module","Module_Size","Gene","kME","GS_Breed","GS_Weight","GS_PD","GS_Urea","GS_Breed_x_Weight"
"turquoise",5395,"DYNC1I2",0.977669787191211,-0.213753856822004,-0.348317087800892,0.114704702261818,0.0650201656646766,-0.58787813011511
"turquoise",5395,"UBE2Z",0.977538001571716,-0.128800809661448,-0.440156144410881,0.231968687158627,-0.0463557446813922,-0.539980872547551
"turquoise",5395,"NDUFS2",0.977527155655059,-0.236678892148283,-0.409180026215712,0.171842566999958,0.0699945297510104,-0.588122926322419
"turquoise",5395,"PPP2CB",0.977525545281026,-0.102818541449041,-0.456055586072305,0.258786981845098,-0.0732739063655263,-0.53955089981993
"turquoise",5395,"CRKL",0.977187721262415,-0.181444985740403,-0.50922641842384,0.276407453224493,-0.00101697979342244,-0.603587450620953
"turquoise",5395,"NSD1",0.977099727259263,-0.19563622640151,-0.410160426122883,0.16935132156333,0.0147250096526088,-0.568137765847746
"turquoise",5395,"STOML2",0.974595223997728,-0.175925805051612,-0.380719835525535,0.17194368691645,0.0273968604739151,-0.555377627230009
"turquoise",5395,"ATP6AP2",0.97397755709219,-0.142135757371461,-0.359782901870591,0.155781848479164,-0.0142999214923454,-0.530975676917486
"turquoise",5395,"ENSSSCG00000012382",0.973877731156383,-0.182594264140656,-0.423062568018341,0.221927503386461,0.0664430112334348,-0.560174865307436
"pink",41,"RPL35",0.934048549037956,0.235791476833771,-0.148064127642873,0.321258590330167,-0.158554441980368,0.0663043239536573
"pink",41,"GADD45GIP1",0.921559921605275,0.26319286323533,-0.0243202509412726,0.267775240843331,-0.0689502813541926,0.178996123898696
"pink",41,"COL19A1",0.914034567727682,0.246594806273148,-0.00118023080942607,0.192212843419807,-0.127763385053699,0.133807075058662
"pink",41,"TEN1",0.91156308121258,0.156855401374607,-0.0577781312950097,0.230299888591938,-0.0553749434891856,0.0484217909916752
"pink",41,"ENSSSCG00000061531",0.909348222996183,0.296329980770483,-0.032225320973261,0.277701249456663,-0.0781212241176604,0.132178856955437
"pink",41,"HAGHL",0.908466553908769,0.258904161483582,-0.190640711412261,0.39010784194931,-0.194661384340663,0.115242778329362
"pink",41,"ENSSSCG00000001001",0.903551073712672,0.198431479383466,-0.0489410570737788,0.238438951157108,-0.156275580887171,0.098470568228842
"pink",41,"MRPL57",0.897894251827085,0.263821520307874,-0.278530841979056,0.468539466779846,-0.177106574350185,0.0442644197104419
"pink",41,"SNRNP25",0.895695744220726,0.0665980939470415,-0.00774251651772767,0.115532121782788,0.0105943787676866,-0.0427149246969573
"pink",41,"PET100",0.89340437523293,0.175989340496835,-0.240248368030859,0.383885035382412,-0.146483567605155,0.00766563390026105
"pink",41,"CCDC107",0.89312433440608,0.401445360261725,-0.00430822522287327,0.294861123444755,-0.222469966301814,0.336041229551321
"pink",41,"ENSSSCG00000038364",0.892300202030687,0.193976173744673,-0.304530604210247,0.433296643173958,-0.17643577998115,-0.0124574631217235
"pink",41,"PFDN6",0.889343967774279,0.0857037379068807,-0.273220156289691,0.352312468017942,-0.124798046251474,-0.183028101550323
"pink",41,"MRPL55",0.872405576695885,0.216087740828096,-0.157705362378752,0.329261637024617,-0.163706393894488,0.0748484830604925
"pink",41,"MRPL12",0.871756079624452,0.292578051944092,-0.208646025021693,0.420655224111752,-0.18233591873917,0.02558653887428
"pink",41,"TRAPPC5",0.87118483578387,0.0288712549418733,-0.315013445573311,0.3623492216047,-0.0123193350782367,-0.181056128760707
"pink",41,"RPP21",0.87078550329804,0.12972051113784,-0.23815771280482,0.363635739991992,-0.0434091897456951,-0.0566609691687969
"pink",41,"NUCKS1",0.869607873790681,0.299253459231897,-0.0111584090797971,0.247315437150405,-0.165818808812159,0.22489699475167
"pink",41,"CZIB",0.868642725051216,0.14418923597892,-0.300286434700094,0.391611642985283,-0.0883380897967667,-0.151891704253838
"pink",41,"ENSSSCG00000017509",0.866848798288118,-0.0338930338341345,-0.292696038390218,0.283690570572455,-0.00162509907649484,-0.310557076266285
"brown",469,"NDUFA10",0.971852310694141,-0.241515844697961,-0.431344167441754,0.272683696524436,0.15394922419712,-0.548040792424614
"brown",469,"CDC34",0.969899692067757,-0.132748282646164,-0.504009657084249,0.384601635049356,0.0107957389458327,-0.533272360030488
"brown",469,"STUB1",0.96613624877642,-0.139737607011503,-0.50207912768177,0.373701005610852,0.0199110708962111,-0.552912493181636
"brown",469,"BCAP31",0.956570566469196,-0.074754584601459,-0.52037769103605,0.431773409472187,-0.0477576644490918,-0.470663406378896
"brown",469,"C19orf53",0.953429188537379,-0.169084426847782,-0.498032342604936,0.372071969929412,0.0683409874051139,-0.565113756557891
"brown",469,"MRPL38",0.95292744262445,-0.214782938744214,-0.487979259489096,0.338326852996456,0.120989220126399,-0.573818930380037
"brown",469,"SAP18",0.951411525248388,-0.250859826506982,-0.535858872462493,0.320052509389699,0.0552507829822944,-0.641439583008023
"brown",469,"GPX4",0.951226390613979,-0.318851901013978,-0.368128702245242,0.195476512125614,0.22737591154109,-0.600245110229468
"brown",469,"TIMM17B",0.950223615305597,-0.18685545814161,-0.493664260300132,0.344313342202835,0.0797202124448053,-0.570373525100556
"brown",469,"NDUFA8",0.948531881821226,-0.186668954696177,-0.442390281309572,0.296672783363723,0.0966452656265888,-0.588690421803525
"brown",469,"ALKBH7",0.947609305742838,-0.186038884194439,-0.489401194244504,0.338060898235043,0.0588613181833277,-0.548482537207262
"brown",469,"RPL18",0.945860412938032,-0.190159349533481,-0.361455713935268,0.221068375436149,0.090626071264953,-0.545462318126101
"brown",469,"CLTB",0.945462169924868,-0.180721157394377,-0.503582261606897,0.362542463206762,0.0988134665682811,-0.582674503541823
"brown",469,"NDUFA13",0.945345017727731,-0.271971624105248,-0.343367665532244,0.169665736812779,0.183726725929603,-0.564393717827654
"brown",469,"TST",0.944594263480536,-0.193548327784847,-0.337847793183566,0.246571777345104,0.162005878412471,-0.479356896682159
"brown",469,"NDUFS6",0.944155563166904,-0.160497538738574,-0.462512702202243,0.340022425999319,0.0489741711358601,-0.517558420809027
"brown",469,"MICOS13",0.943848336251603,-0.253731359707637,-0.422069043475013,0.2204060782139,0.084503107247217,-0.614905564568742
"brown",469,"MRPS18A",0.942929935903024,-0.0938633287698084,-0.568089095613551,0.445313089656738,-0.02738341086364,-0.540667418966127
"brown",469,"HDGFL2",0.94276041007018,-0.153770826552058,-0.419581940674047,0.313860905351502,0.116890093977671,-0.535678848499109
"brown",469,"TPRG1L",0.940974415469223,-0.109663181898563,-0.388380007552576,0.298686410254428,0.0542187816122072,-0.460879179404299
"green",92,"MYH7B",0.980925574135066,0.184141131992674,0.308740275745156,-0.175967281901721,-0.0459170345848605,0.308406285375529
"green",92,"ZNF276",0.976120795136917,0.156040418680009,0.17800767182906,-0.0801597183882383,-0.059541289878926,0.195702701962158
"green",92,"ANKS3",0.974002165774882,0.166746703501259,0.286127846183551,-0.158361545142791,-0.0424193710153397,0.282491120952784
"green",92,"ENSSSCG00000041777",0.971216907192764,0.23539520605343,0.221020697223887,-0.0662582945978778,-0.100320336941485,0.293731810695029
"green",92,"ENSSSCG00000056939",0.969994060293525,0.286030628269439,0.215352421812754,-0.0106942706520787,-0.136163538876627,0.384470169975843
"green",92,"CLHC1",0.969419752698424,0.267227980337178,0.274924236167693,-0.0995641600949361,-0.145140614454146,0.360372668354854
"green",92,"LRRC45",0.964082443880973,0.155305180906984,0.145626575699332,-0.054662711588623,-0.0765252748111758,0.189293276251445
"green",92,"ENSSSCG00000055583",0.957095878737288,0.0834312539387345,0.284166673662302,-0.215905762065331,-0.023569242428294,0.228476021371769
"green",92,"DMP1",0.954055671652855,0.132697137305771,0.281866145518422,-0.19169881161219,-0.071297568239823,0.264551990460407
"green",92,"FAM193B",0.948317615540213,0.120583855529028,0.338135232026192,-0.23065274869959,-0.0438380051846177,0.255722722338818
"green",92,"APOC4",0.942842802876592,0.344866200027729,0.211738278988645,0.00817257372430205,-0.17693249842214,0.41058914999112
"green",92,"ZNF251",0.941878254791417,0.0971864776074244,0.186080043787359,-0.131466172271715,-0.0621804515862369,0.110495171678408
"green",92,"SEMA6B",0.941336492653386,0.135616937042644,0.290603571002647,-0.203101299368273,-0.0782789927310632,0.262115826377177
"green",92,"CHRD",0.940983618544369,0.0538181667368873,0.315144588612239,-0.251456213385842,0.0133184216384035,0.184231497399707
"green",92,"MTHFSD",0.939743862444718,0.127341095362242,0.175548441846949,-0.103563319027574,-0.0162096684031895,0.190653326167813
"green",92,"ENSSSCG00000060360",0.939319051483195,0.264398186471212,0.342580968025873,-0.148469988624974,-0.105198810933082,0.402447498310333
"green",92,"MEIOB",0.938276244898357,0.265176412110336,0.0918011744869945,0.0484758432619952,-0.166216394013266,0.258340510503106
"green",92,"ENSSSCG00000052618",0.934471918303415,0.202980633962666,0.20195939042388,-0.0565268956139939,-0.0821225618597665,0.304639971256752
"green",92,"HSF4",0.934095004414187,0.204963051184544,0.122397450341506,-0.0132332399919554,-0.100798840501815,0.220349313117122
"green",92,"CCNL2",0.932471379649053,0.11452797528644,0.177260969491596,-0.120579989447646,-0.0466350303415751,0.127020135776508
"blue",1779,"CGGBP1",0.983375677504944,-0.0358479214755855,-0.208929842512714,0.122399993657877,-0.0285051894127572,-0.382544616023577
"blue",1779,"ATF2",0.975099329140387,-0.0820188038660227,-0.187975079194763,0.0948484219330704,0.0664137809000862,-0.401138182031518
"blue",1779,"MFF",0.974052710218083,-0.0751922784718986,-0.258991234459679,0.136365450047974,-0.00273045109174369,-0.439127445314734
"blue",1779,"SLC35F5",0.972340320663055,-0.0588413384342038,-0.163453582730919,0.0693279650752795,0.0305791101035644,-0.351053995580118
"blue",1779,"ATF1",0.971320659849576,-0.0707837043040977,-0.248854672627932,0.139561960438666,0.0166284708008929,-0.429906654007375
"blue",1779,"SOCS5",0.970278344967033,-0.0396793871310082,-0.269527707261088,0.152504191612133,-0.0554581899205013,-0.422655837094496
"blue",1779,"LATS1",0.969904611417557,-0.0861643851284995,-0.136233969530192,0.0377027195535198,0.101974825366522,-0.405646133350488
"blue",1779,"MIB1",0.969223284254527,-0.107770143682279,-0.101725187786631,0.00994471278030251,0.104967052060013,-0.379668714373231
"blue",1779,"CRK",0.968454904614982,-0.0525393478232019,-0.271229930975018,0.164598811028147,-0.000723597896875048,-0.435402991453005
"blue",1779,"C5orf24",0.96823472621871,-0.0444271107628899,-0.189548779963644,0.0956230938685909,-0.0306576431861492,-0.348316910480183
"blue",1779,"PPP1CC",0.968221642599888,0.0119017606664116,-0.282961462555524,0.19006931492445,-0.0864122271744285,-0.37025094347586
"blue",1779,"TFAM",0.968105296841353,-0.068589121303473,-0.277614681504743,0.152885950707091,0.00375704812672462,-0.433312284084712
"blue",1779,"MAP3K7",0.96695424042791,-0.00431360960932834,-0.276471186414198,0.171473540531881,-0.0572362374914843,-0.392737140238805
"blue",1779,"MARCHF5",0.96661845087923,-0.0538620980492566,-0.331662597756726,0.209743177055582,-0.050083569231713,-0.46338682287096
"blue",1779,"DLG1",0.966564014254413,-0.0218277765347383,-0.178779747941215,0.10744973150388,-0.00469210984307973,-0.35175150334835
"blue",1779,"WAC",0.966326627008386,-0.0566352862450713,-0.266512179834894,0.152837376571147,0.0180680789737318,-0.405722157923925
"blue",1779,"ZDHHC20",0.966305969382834,-0.0714709658718381,-0.222541696851164,0.0940013203620121,0.00787418379147596,-0.410849773739798
"blue",1779,"TBC1D23",0.966078030899267,-0.0287830683332506,-0.286099836915395,0.189540849179792,-0.0665348132493512,-0.400221610259231
"blue",1779,"MAPK9",0.965973122518519,-0.0521130681071279,-0.15899770450787,0.0523605583404964,-0.012702092942659,-0.350514573677875
"blue",1779,"CCNH",0.965831141420164,-0.0662218302912078,-0.0982337659068491,0.0237840219819775,0.096565927761188,-0.368436659221888
"black",47,"FNBP4",0.975608362219134,0.0585387818122458,0.215184453864285,-0.169725205554771,0.00734119464714164,0.0291029161550048
"black",47,"ALG13",0.965985415655016,0.0681551988066153,0.305924994391942,-0.242854817093692,-0.00525761865039286,0.1182085179002
"black",47,"LUC7L3",0.963410739439154,0.0985270863145267,0.114515849354718,-0.0602334731351822,-0.0874853938432485,0.0398576072728508
"black",47,"PAN2",0.945248347342327,0.128031620867525,0.255616816438351,-0.139417186511633,-0.0078044957275377,0.127586619018577
"black",47,"PAXBP1",0.942685336434422,0.0991811666199559,0.205602717379055,-0.112466721095375,0.0151425100506862,0.0693215283556607
"black",47,"SUPT20H",0.942329996125159,0.0861132180656366,0.255838660222525,-0.206822208440416,-0.00899341231965681,0.0848617279001524
"black",47,"MLXIPL",0.935667730282201,0.0319893388695657,0.248932212610525,-0.198506620113756,0.019958705110316,0.0753636103869972
"black",47,"PNN",0.93393820469006,-0.0583127569862371,0.0808347466485567,-0.136047227390889,0.0437774026088943,-0.159699453789516
"black",47,"PAN3",0.933901299278605,0.185253357663146,0.219496867328567,-0.107281165865676,-0.0857001937216348,0.132853078814003
"black",47,"ENSSSCG00000056501",0.932716340282695,0.0629336254722604,0.219369542162423,-0.162884014574157,-0.00316909509481162,0.0885406797229007
"black",47,"GRB14",0.926567083765786,0.18544388655463,0.319045229136678,-0.164949885661279,0.0152527978259911,0.173049271895231
"black",47,"TRPC1",0.924953922214819,0.151415278438026,0.291198303212376,-0.146014407725878,-0.028081461368534,0.177330441207606
"black",47,"MYSM1",0.923892817489648,-0.0598842453551305,0.112721520002901,-0.119282091372615,0.0900489174771956,-0.133680721259456
"black",47,"PNISR",0.923107167834954,-0.0319785467411896,0.107401886849444,-0.130423529998998,0.00787517278574879,-0.0928486485657561
"black",47,"SRSF11",0.918149281498844,0.138841539214415,0.345427374556943,-0.232907853875652,-0.0292905831587211,0.194036194508021
"black",47,"CLK4",0.917411365579522,0.14990151814659,0.321530355348529,-0.175407334474513,-0.00248172735071223,0.215307698401298
"black",47,"PPFIA3",0.916596196369695,0.0873023139122103,0.221778125589689,-0.138730882378809,0.00671753448513668,0.0900842268042852
"black",47,"ENSSSCG00000016075",0.911502964551599,0.0211801542771765,0.174072857770784,-0.16669360141732,0.0530046772914092,-0.0809127262526237
"black",47,"CLK2",0.908876055335158,-0.033733503205368,0.0968492185738961,-0.0968877635276023,0.0759158962666062,-0.0805891134492468
"black",47,"PRPF39",0.908428990732517,0.0998007331632175,0.381275453700989,-0.264953777488068,0.0342562877128532,0.202125741650694
"magenta",25,"ENSSSCG00000043719",0.993626203982445,0.159524519222542,0.224508294868797,-0.101306570144693,-0.0555727168451595,0.310255788607249
"magenta",25,"SNORA70",0.991760564987818,0.145864991497895,0.195698421916033,-0.0856843495563845,-0.0527286239176291,0.286064783845311
"magenta",25,"SNORA63",0.991760564987818,0.145864991497895,0.195698421916033,-0.0856843495563845,-0.0527286239176291,0.286064783845311
"magenta",25,"ENSSSCG00000019435",0.991760564987818,0.145864991497895,0.195698421916033,-0.0856843495563845,-0.0527286239176292,0.286064783845311
"magenta",25,"SNORD94",0.991760564987818,0.145864991497895,0.195698421916033,-0.0856843495563845,-0.0527286239176292,0.286064783845311
"magenta",25,"ICA1L",0.991488819147474,0.144301388751996,0.199147739832035,-0.0892893098694874,-0.0491259595458208,0.284610590776493
"magenta",25,"FAM216A",0.988845682334047,0.184676480665565,0.210568779152556,-0.0804580208557713,-0.0793440191580491,0.339273241473514
"magenta",25,"ENSSSCG00000047302",0.983640633507292,0.173441556149064,0.233276194191888,-0.102402943216031,-0.0630069557329119,0.34048596387212
"magenta",25,"DNAH3",0.983532338394002,0.165589495262163,0.184470366792617,-0.0562227496561563,-0.0640055152393967,0.291567639813478
"magenta",25,"SEMA5B",0.981048844263058,0.196853078292601,0.250974421017481,-0.106934636235384,-0.0676870503609915,0.373691214205586
"magenta",25,"DACH2",0.979465503957455,0.169820056235871,0.231153021061394,-0.105909990425266,-0.0465300829101553,0.321867320253373
"magenta",25,"MDGA2",0.96529343848908,0.242962205016327,0.302147810420681,-0.119628453251489,-0.0989524452567734,0.445419985350175
"magenta",25,"CCSER1",0.950199149806228,0.228601958361469,0.228893223928045,-0.047568397540826,-0.109060070989434,0.372306104210252
"magenta",25,"CHIA",0.949148394682485,0.221348569903915,0.29718163615631,-0.130049552989327,-0.0790426189986503,0.433575014612428
"magenta",25,"CALHM5",0.940606018876313,0.0941165698973803,0.251710032754019,-0.159150110362009,0.0390098149665078,0.23532286131027
"magenta",25,"BICC1",0.928459827612721,0.171441653096744,0.242764257680899,-0.101993463664714,-0.0296892585227576,0.3424404620371
"magenta",25,"ENSSSCG00000045267",0.926111872887525,0.0782248469711758,0.189707224185507,-0.136781888614972,-0.0570572183235971,0.184470656207043
"magenta",25,"CEP112",0.92294667988295,0.0993103311616118,0.250741345529909,-0.157901650655128,0.0355654597090181,0.230038210668156
"magenta",25,"FHAD1",0.921561699351597,0.196047330623612,0.103314209537013,-0.000541458899770158,-0.141697073097739,0.243319259367927
"magenta",25,"ENSSSCG00000048207",0.902160103086687,0.301318956500822,0.359463950063301,-0.121362240407555,-0.078498207431907,0.525216204724592
